,Unnamed: 0,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Year_of_Sales,Hit
5835,12138,The Book of Unwritten Tales 2,PS4,2015.0,Adventure,Nordic Games,0.0,0.06,0.0,0.01,63.0,9.0,8.6,7.0,KING Art,RP,1.0,0
5836,12147,Inversion,PS3,2012.0,Shooter,Namco Bandai Games,0.03,0.03,0.0,0.01,56.0,23.0,5.4,43.0,Saber Interactive,M,4.0,0
5837,12149,Ultimate Marvel vs. Capcom 3,X360,2011.0,Fighting,Capcom,0.0,0.03,0.04,0.0,79.0,44.0,6.2,85.0,Capcom,T,5.0,0
5838,12157,Assassin's Creed Chronicles,PSV,2016.0,Action,Ubisoft,0.01,0.04,0.01,0.01,70.0,6.0,8.0,24.0,Climax Studios,T,0.0,0
5839,12158,Dragoneer's Aria,PSP,2007.0,Role-Playing,Tecmo Koei,0.02,0.0,0.05,0.0,56.0,30.0,6.0,7.0,Hit Maker,E10+,9.0,0
5840,12163,N+,DS,2007.0,Platform,Atari,0.06,0.0,0.0,0.0,82.0,20.0,7.4,20.0,"Metanet Software Inc., SilverBirch Studios",E,9.0,0
5841,12166,Obscure,PS2,2004.0,Adventure,Microids,0.03,0.03,0.0,0.01,65.0,27.0,8.9,39.0,Hydravision,M,12.0,0
5842,12167,Sega Soccer Slam,GC,2002.0,Sports,Sega,0.05,0.01,0.0,0.0,84.0,22.0,7.7,7.0,Black Box,E,14.0,0
5843,12173,Deep Labyrinth,DS,2006.0,Action,505 Games,0.06,0.0,0.0,0.0,57.0,18.0,8.8,4.0,Interactive Brains,E10+,10.0,0
5844,12175,Spawn: Armageddon,GC,2003.0,Action,Electronic Arts,0.05,0.01,0.0,0.0,61.0,19.0,7.2,9.0,Point of View,M,13.0,0
5845,12176,God Hand,PS2,2006.0,Action,Capcom,0.0,0.0,0.07,0.0,73.0,48.0,7.7,165.0,Clover Studio,M,10.0,0
5846,12179,Legends of Wrestling II,GBA,2002.0,Fighting,Acclaim Entertainment,0.05,0.02,0.0,0.0,24.0,11.0,3.7,10.0,Powerhead Games,E,14.0,0
5847,12182,Jurassic Park: Operation Genesis,XB,2003.0,Simulation,Konami Digital Entertainment,0.05,0.01,0.0,0.0,69.0,21.0,8.8,19.0,Blue Tongue Entertainment,T,13.0,0
5848,12185,RedCard 20-03,PS2,2002.0,Sports,Midway Games,0.03,0.03,0.0,0.01,73.0,19.0,9.0,6.0,Midway,E,14.0,0
5849,12187,Future Tactics: The Uprising,PS2,2004.0,Strategy,Crave Entertainment,0.03,0.03,0.0,0.01,61.0,25.0,6.0,6.0,Zed Two Limited,T,12.0,0
5850,12189,Driver: Parallel Lines,XB,2006.0,Racing,Atari,0.05,0.01,0.0,0.0,69.0,31.0,4.6,17.0,Reflections Interactive,M,10.0,0
5851,12193,Top Gun,PS3,2011.0,Simulation,505 Games,0.06,0.0,0.0,0.01,49.0,25.0,4.4,5.0,Doublesix,T,5.0,0
5852,12194,Batman: Rise of Sin Tzu,GBA,2003.0,Action,Ubisoft,0.05,0.02,0.0,0.0,63.0,12.0,6.8,4.0,Ubisoft,E,13.0,0
5853,12198,Dragon Ball Z: Battle of Z,X360,2014.0,Fighting,Namco Bandai Games,0.01,0.05,0.0,0.0,53.0,17.0,5.1,44.0,Artdink,T,2.0,0
5854,12199,World Racing,XB,2003.0,Racing,TDK Mediactive,0.05,0.01,0.0,0.0,56.0,14.0,8.1,8.0,Synetic,E,13.0,0
5855,12200,Resident Evil 5,PC,2009.0,Action,Capcom,0.01,0.04,0.0,0.01,86.0,30.0,7.1,597.0,Capcom,M,7.0,0
5856,12201,X-Men: The Official Game,GBA,2006.0,Action,Activision,0.05,0.02,0.0,0.0,55.0,9.0,9.3,6.0,WayForward,E10+,10.0,0
5857,12221,The King of Fighters 02/03,PS2,2005.0,Fighting,SNK,0.03,0.03,0.0,0.01,73.0,28.0,8.8,14.0,SNK Playmore,T,11.0,0
5858,12227,Armored Core: Nine Breaker,PS2,2004.0,Simulation,505 Games,0.03,0.03,0.0,0.01,57.0,25.0,8.2,5.0,From Software,T,12.0,0
5859,12229,Terraria,PS4,2014.0,Action,505 Games,0.0,0.05,0.01,0.01,83.0,4.0,7.9,47.0,Engine Software,T,2.0,0
5860,12231,Worms 3D,GC,2003.0,Strategy,Sega,0.05,0.01,0.0,0.0,69.0,23.0,7.6,19.0,Team 17,T,13.0,0
5861,12233,TRON: Evolution,PC,2010.0,Action,Disney Interactive Studios,0.06,0.0,0.0,0.0,57.0,11.0,6.0,25.0,Propaganda Games,T,6.0,0
5862,12238,The Guided Fate Paradox,PS3,2013.0,Role-Playing,Nippon Ichi Software,0.0,0.0,0.06,0.0,74.0,27.0,7.8,66.0,Nippon Ichi Software,T,3.0,0
5863,12239,Mayhem 3D,X360,2011.0,Racing,Evolved Games,0.06,0.0,0.0,0.0,47.0,4.0,8.6,9.0,Zoo Games,E10+,5.0,0
5864,12247,WipEout HD Fury,PS3,2009.0,Racing,Sony Computer Entertainment,0.0,0.05,0.0,0.01,89.0,15.0,8.4,115.0,Studio Liverpool,E10+,7.0,0
5865,12248,Fallout: Brotherhood of Steel,PS2,2004.0,Role-Playing,Avalon Interactive,0.03,0.03,0.0,0.01,64.0,31.0,4.1,51.0,Interplay,M,12.0,0
5866,12253,"Flower, Sun, and Rain",DS,2008.0,Adventure,Rising Star Games,0.06,0.0,0.0,0.0,54.0,37.0,7.1,15.0,h.a.n.d. Inc.,T,8.0,0
5867,12254,Gunstar Super Heroes,GBA,2005.0,Shooter,Sega,0.05,0.02,0.0,0.0,83.0,31.0,8.5,13.0,Treasure,E10+,11.0,0
5868,12258,Cities XL 2012,PC,2011.0,Strategy,Focus Home Interactive,0.01,0.05,0.0,0.01,61.0,18.0,5.6,95.0,Monte Cristo Multimedia,E,5.0,0
5869,12259,Worms Forts: Under Siege,XB,2004.0,Strategy,Sega,0.05,0.01,0.0,0.0,67.0,15.0,8.0,6.0,Team 17,T,12.0,0
5870,12264,Full Spectrum Warrior: Ten Hammers,PS2,2006.0,Strategy,THQ,0.03,0.02,0.0,0.01,71.0,26.0,8.0,5.0,Pandemic Studios,M,10.0,0
5871,12267,Natural Doctrine,PSV,2014.0,Role-Playing,Nippon Ichi Software,0.02,0.01,0.03,0.01,60.0,7.0,7.5,29.0,Kadokawa,M,2.0,0
5872,12270,Prince of Persia: The Fallen King,DS,2008.0,Action,Ubisoft,0.06,0.0,0.0,0.0,64.0,24.0,6.0,9.0,Ubisoft,E,8.0,0
5873,12273,NHL Hitz Pro,XB,2003.0,Sports,Midway Games,0.05,0.01,0.0,0.0,81.0,23.0,8.8,12.0,Next Level Games,E,13.0,0
5874,12275,Broken Sword 5: The Serpent's Curse,PS4,2015.0,Adventure,Revolution Software,0.0,0.06,0.0,0.01,72.0,14.0,7.2,23.0,Revolution Software,T,1.0,0
5875,12276,Alan Wake,PC,2012.0,Action,Nordic Games,0.0,0.06,0.0,0.01,83.0,30.0,8.0,1473.0,Remedy Entertainment,T,4.0,0
5876,12281,Risen 3: Titan Lords,X360,2014.0,Role-Playing,Deep Silver,0.02,0.04,0.0,0.0,44.0,8.0,4.4,69.0,Piranha Bytes,M,2.0,0
5877,12282,Steambot Chronicles: Battle Tournament,PSP,2008.0,Fighting,Irem Software Engineering,0.05,0.0,0.01,0.01,54.0,14.0,6.3,8.0,Irem,E10+,8.0,0
5878,12283,Wings of War,XB,2004.0,Simulation,Take-Two Interactive,0.05,0.01,0.0,0.0,62.0,29.0,5.0,5.0,Silver Wish Games,T,12.0,0
5879,12284,187: Ride or Die,XB,2005.0,Racing,Ubisoft,0.05,0.01,0.0,0.0,51.0,40.0,6.9,8.0,Ubisoft Paris,M,11.0,0
5880,12285,RPG Maker 3,PS2,2004.0,Role-Playing,Enterbrain,0.03,0.02,0.0,0.01,69.0,16.0,7.9,14.0,Runtime,E10+,12.0,0
5881,12289,Kabuki Warriors,XB,2001.0,Action,Genki,0.05,0.01,0.0,0.0,32.0,15.0,2.5,12.0,Light Weight,M,15.0,0
5882,12292,World Poker Tour,XB,2005.0,Misc,Take-Two Interactive,0.05,0.01,0.0,0.0,63.0,17.0,7.8,4.0,2K Sports,T,11.0,0
5883,12293,Age of Empires III: The Asian Dynasties,PC,2007.0,Strategy,Microsoft Game Studios,0.0,0.05,0.0,0.01,81.0,19.0,8.5,71.0,Big Huge Games,T,9.0,0
5884,12295,IL-2 Sturmovik: Birds of Prey,DS,2009.0,Simulation,505 Games,0.06,0.0,0.0,0.0,41.0,4.0,2.4,5.0,DiP Interactive,E10+,7.0,0
5885,12304,NanoBreaker,PS2,2005.0,Action,Konami Digital Entertainment,0.03,0.02,0.0,0.01,51.0,38.0,6.7,11.0,KCET,M,11.0,0
5886,12306,Bionicle,XB,2003.0,Action,Electronic Arts,0.05,0.01,0.0,0.0,49.0,5.0,1.5,4.0,Argonaut Games,E,13.0,0
5887,12307,GRID 2,PC,2013.0,Racing,Codemasters,0.0,0.06,0.0,0.01,80.0,17.0,5.7,571.0,Codemasters,E,3.0,0
5888,12312,Criminal Girls: Invite Only,PSV,2013.0,Role-Playing,Nippon Ichi Software,0.01,0.01,0.04,0.01,55.0,31.0,6.7,37.0,"Image Epoch, Imageepoch",M,3.0,0
5889,12313,Miami Vice: The Game,PSP,2006.0,Shooter,Activision,0.06,0.0,0.0,0.0,63.0,36.0,7.0,12.0,Rebellion,M,10.0,0
5890,12314,Samurai Warriors Chronicles 3,PSV,2014.0,Action,Tecmo Koei,0.0,0.0,0.06,0.0,70.0,9.0,7.9,14.0,Omega Force,T,2.0,0
5891,12315,BMX XXX,GC,2002.0,Sports,Acclaim Entertainment,0.05,0.01,0.0,0.0,60.0,15.0,5.0,7.0,"Z-Axis, Ltd.",M,14.0,0
5892,12318,One Piece: Unlimited World Red,WiiU,2014.0,Action,Namco Bandai Games,0.0,0.04,0.02,0.0,66.0,11.0,7.8,43.0,Ganbarion,T,2.0,0
5893,12319,Aggressive Inline,XB,2002.0,Sports,Acclaim Entertainment,0.05,0.01,0.0,0.0,85.0,20.0,7.7,7.0,"Z-Axis, Ltd.",T,14.0,0
5894,12322,Insecticide,DS,2008.0,Action,Gamecock,0.06,0.0,0.0,0.0,55.0,23.0,7.0,5.0,Creat Studios,E10+,8.0,0
5895,12324,XGRA: Extreme G Racing Association,PS2,2003.0,Racing,Acclaim Entertainment,0.03,0.02,0.0,0.01,68.0,23.0,8.6,8.0,Acclaim Studios Cheltenham,T,13.0,0
5896,12334,Mario vs. Donkey Kong: Tipping Stars,3DS,2015.0,Puzzle,Nintendo,0.0,0.0,0.06,0.0,70.0,15.0,7.5,48.0,"Nintendo, Nintendo Software Technology",E,1.0,0
5897,12335,Tournament of Legends,Wii,2010.0,Fighting,Sega,0.04,0.02,0.0,0.01,45.0,38.0,6.9,11.0,High Voltage Software,T,6.0,0
5898,12337,Escape from Bug Island,Wii,2006.0,Action,Eidos Interactive,0.04,0.01,0.01,0.0,37.0,13.0,5.0,25.0,Spike,M,10.0,0
5899,12344,Gradius Collection,PSP,2006.0,Shooter,Konami Digital Entertainment,0.04,0.0,0.02,0.0,76.0,44.0,8.5,4.0,M2,E,10.0,0
5900,12347,Fist of the North Star: Ken's Rage 2,X360,2012.0,Fighting,Tecmo Koei,0.03,0.01,0.02,0.0,55.0,18.0,7.1,20.0,Koei,M,4.0,0
5901,12348,Gallop Racer 2004,PS2,2004.0,Sports,Zoo Digital Publishing,0.03,0.02,0.0,0.01,70.0,15.0,8.7,12.0,Tecmo,E,12.0,0
5902,12351,Mobile Suit Gundam Seed: Never Ending Tomorrow,PS2,2004.0,Shooter,Namco Bandai Games,0.03,0.02,0.0,0.01,45.0,16.0,7.8,10.0,Bec,T,12.0,0
5903,12352,F1 2001,XB,2001.0,Racing,Electronic Arts,0.05,0.01,0.0,0.0,83.0,11.0,5.5,8.0,EA Sports,E,15.0,0
5904,12359,Crimson Gem Saga,PSP,2008.0,Role-Playing,Sega,0.06,0.0,0.0,0.0,78.0,20.0,7.5,30.0,"IronNos Co.,Ltd.",T,8.0,0
5905,12360,Monster Tale,DS,2011.0,Platform,Majesco Entertainment,0.06,0.0,0.0,0.0,79.0,15.0,8.0,15.0,DreamRift,E,5.0,0
5906,12361,Legend of the Dragon,Wii,2007.0,Fighting,Game Factory,0.06,0.0,0.0,0.0,37.0,14.0,4.8,5.0,Neko Entertainment,T,9.0,0
5907,12362,Cel Damage,GC,2002.0,Racing,Electronic Arts,0.05,0.01,0.0,0.0,67.0,12.0,6.8,11.0,Pseudo Interactive,T,14.0,0
5908,12369,Mirror's Edge Catalyst,PC,2016.0,Platform,Electronic Arts,0.01,0.05,0.0,0.0,74.0,24.0,4.4,606.0,EA DICE,T,0.0,0
5909,12372,Arc the Lad: End of Darkness,PS2,2004.0,Role-Playing,Sony Computer Entertainment,0.03,0.02,0.0,0.01,59.0,24.0,4.2,10.0,Cattle Call,T,12.0,0
5910,12374,Tom Clancy's Splinter Cell: Pandora Tomorrow,GBA,2004.0,Action,Ubisoft,0.05,0.02,0.0,0.0,68.0,19.0,6.2,6.0,Ubisoft,T,12.0,0
5911,12378,Tokobot,PSP,2005.0,Platform,Take-Two Interactive,0.06,0.0,0.0,0.0,72.0,30.0,7.3,8.0,Tecmo,E,11.0,0
5912,12387,Land of the Dead: Road to Fiddler's Green,XB,2005.0,Shooter,Groove Games,0.05,0.01,0.0,0.0,32.0,9.0,5.8,10.0,Brainbox Games,M,11.0,0
5913,12392,Assetto Corsa,PS4,2016.0,Racing,505 Games,0.0,0.05,0.0,0.01,73.0,35.0,6.2,70.0,Kunos Simulazioni,E,0.0,0
5914,12393,NHL 2K9,Wii,2008.0,Sports,Take-Two Interactive,0.06,0.0,0.0,0.0,65.0,11.0,5.4,19.0,Visual Concepts,E10+,8.0,0
5915,12398,"Warhammer 40,000: Squad Command",DS,2007.0,Strategy,THQ,0.05,0.01,0.0,0.01,57.0,21.0,7.9,16.0,THQ,T,9.0,0
5916,12400,One Piece: Burning Blood,XOne,2016.0,Fighting,Namco Bandai Games,0.03,0.02,0.0,0.01,60.0,10.0,5.8,12.0,Spike Chunsoft,T,0.0,0
5917,12401,TrackMania Turbo,XOne,2016.0,Action,Ubisoft,0.02,0.04,0.0,0.0,76.0,12.0,7.7,27.0,Nadeo,E,0.0,0
5918,12402,Pro Evolution Soccer 2015,PC,2014.0,Sports,Konami Digital Entertainment,0.0,0.06,0.0,0.0,82.0,8.0,5.8,173.0,Konami,RP,2.0,0
5919,12406,Zero Escape: Zero Time Dilemma,PSV,2016.0,Adventure,Aksys Games,0.03,0.0,0.02,0.01,83.0,31.0,8.3,116.0,"Spike Chunsoft, Chime",M,0.0,0
5920,12407,Bionicle Heroes,DS,2006.0,Shooter,Eidos Interactive,0.06,0.0,0.0,0.0,72.0,11.0,6.4,15.0,Amaze Entertainment,T,10.0,0
5921,12408,Mystic Heroes,PS2,2002.0,Action,Tecmo Koei,0.03,0.02,0.0,0.01,67.0,7.0,8.6,14.0,Koei,T,14.0,0
5922,12410,Jurassic Park III: Park Builder,GBA,2001.0,Simulation,Konami Digital Entertainment,0.04,0.02,0.0,0.0,65.0,5.0,8.0,5.0,Konami,E,15.0,0
5923,12411,Unchained Blades ,PSP,2011.0,Role-Playing,FuRyu,0.0,0.0,0.06,0.0,61.0,8.0,7.5,15.0,FuRyu,T,5.0,0
5924,12419,Showtime Championship Boxing,Wii,2007.0,Fighting,Zoo Digital Publishing,0.06,0.0,0.0,0.0,35.0,7.0,4.7,10.0,Nikitova Games,E10+,9.0,0
5925,12423,Bomberman Land,PSP,2007.0,Misc,Hudson Entertainment,0.06,0.0,0.0,0.0,55.0,14.0,7.8,4.0,Racjin,E,9.0,0
5926,12430,Steins;Gate,PS3,2012.0,Adventure,PQube,0.01,0.02,0.02,0.01,83.0,8.0,8.7,51.0,Nitro+,M,4.0,0
5927,12431,Nights of Azure,PS4,2015.0,Action,Tecmo Koei,0.03,0.02,0.0,0.01,67.0,40.0,7.6,71.0,Gust,T,1.0,0
5928,12433,Age of Empires Online,PC,2011.0,Strategy,Microsoft Game Studios,0.01,0.04,0.0,0.01,70.0,44.0,5.6,186.0,Gas Powered Games,E10+,5.0,0
5929,12434,Earth Defense Force 2017 Portable,PSV,2012.0,Action,D3Publisher,0.0,0.0,0.06,0.0,68.0,36.0,7.9,31.0,Sandlot,T,4.0,0
5930,12435,Atelier Iris 2: The Azoth Of Destiny,PS2,2005.0,Role-Playing,Tecmo Koei,0.03,0.02,0.0,0.01,68.0,34.0,7.8,14.0,Gust,E10+,11.0,0
5931,12452,From The Abyss,DS,2008.0,Role-Playing,Nobilis,0.06,0.0,0.0,0.0,59.0,9.0,8.0,5.0,Sonic Powered,E,8.0,0
5932,12456,The LEGO Movie Videogame,PC,2014.0,Action,Warner Bros. Interactive Entertainment,0.02,0.04,0.0,0.0,68.0,7.0,6.8,33.0,TT Games,E10+,2.0,0
5933,12457,DuckTales: Remastered,WiiU,2013.0,Action,Capcom,0.06,0.0,0.0,0.01,76.0,10.0,7.9,100.0,WayForward,E,3.0,0
5934,12458,Giants: Citizen Kabuto,PS2,2001.0,Shooter,Interplay,0.03,0.02,0.0,0.01,79.0,15.0,6.9,8.0,Digital Mayhem,T,15.0,0
5935,12462,MX vs. ATV Supercross,X360,2014.0,Racing,Nordic Games,0.03,0.02,0.0,0.01,48.0,10.0,4.8,14.0,Nordic Games Publishing,E,2.0,0
5936,12463,Grand Kingdom,PSV,2015.0,Role-Playing,Nippon Ichi Software,0.01,0.01,0.04,0.01,76.0,11.0,8.8,33.0,Spike Chunsoft,T,1.0,0
5937,12466,LEGO Batman: The Videogame,PC,2008.0,Action,Warner Bros. Interactive Entertainment,0.02,0.03,0.0,0.01,80.0,15.0,7.8,61.0,Traveller's Tales,E10+,8.0,0
5938,12467,Alone in the Dark,PS2,2008.0,Adventure,Atari,0.03,0.02,0.0,0.01,47.0,10.0,5.4,24.0,Hydravision,M,8.0,0
5939,12468,Muppets Party Cruise,PS2,2003.0,Misc,TDK Mediactive,0.03,0.02,0.0,0.01,61.0,11.0,8.0,6.0,Mass Media,E,13.0,0
5940,12477,Earth Defense Force 4.1: The Shadow of New Despair,PS4,2015.0,Shooter,Xseed Games,0.03,0.02,0.0,0.01,64.0,40.0,7.9,51.0,Sandlot,M,1.0,0
5941,12487,Cold Fear,XB,2005.0,Action,Ubisoft,0.05,0.01,0.0,0.0,71.0,41.0,7.6,20.0,Darkworks,M,11.0,0
5942,12492,The Technomancer,PS4,2016.0,Role-Playing,Focus Home Interactive,0.02,0.04,0.0,0.01,60.0,38.0,6.7,116.0,Spiders,M,0.0,0
5943,12499,Theme Park,DS,2007.0,Simulation,Electronic Arts,0.0,0.02,0.03,0.0,72.0,15.0,7.6,14.0,EA Japan Studio,E,9.0,0
5944,12500,Call of Cthulhu: Dark Corners of the Earth,XB,2005.0,Adventure,Take-Two Interactive,0.05,0.01,0.0,0.0,77.0,51.0,8.1,37.0,Headfirst Productions,M,11.0,0
5945,12502,Blur,PC,2010.0,Racing,Activision,0.01,0.04,0.0,0.01,81.0,24.0,7.4,177.0,Bizarre Creations,E10+,6.0,0
5946,12504,The Next BIG Thing,PC,2011.0,Adventure,Focus Home Interactive,0.0,0.05,0.0,0.01,75.0,30.0,7.9,35.0,Pendulo Studios,E10+,5.0,0
5947,12512,Alien Syndrome,Wii,2007.0,Role-Playing,Sega,0.05,0.0,0.0,0.0,48.0,24.0,7.1,23.0,Totally Games,T,9.0,0
5948,12513,Vexx,GC,2003.0,Platform,Acclaim Entertainment,0.05,0.01,0.0,0.0,71.0,22.0,7.3,6.0,Acclaim,T,13.0,0
5949,12519,Secret Files: Tunguska,Wii,2008.0,Adventure,Koch Media,0.04,0.01,0.0,0.0,65.0,12.0,7.6,8.0,"10tacle Studios, Fusionsphere Systems",T,8.0,0
5950,12521,Unreal Tournament III,PC,2007.0,Shooter,Midway Games,0.0,0.05,0.0,0.01,83.0,41.0,8.0,523.0,Epic Games,M,9.0,0
5951,12522,Disney Sports Skateboarding,GC,2002.0,Sports,Konami Digital Entertainment,0.05,0.01,0.0,0.0,36.0,7.0,4.7,6.0,KCEO,E,14.0,0
5952,12528,Terminator 3: The Redemption,XB,2004.0,Shooter,Atari,0.05,0.01,0.0,0.0,66.0,38.0,8.6,5.0,Paradigm Entertainment,T,12.0,0
5953,12529,Arkanoid DS,DS,2007.0,Puzzle,Square Enix,0.06,0.0,0.0,0.0,61.0,29.0,7.0,5.0,Taito Corporation,E,9.0,0
5954,12530,Call of Duty 2,PC,2005.0,Shooter,Activision,0.0,0.05,0.0,0.01,86.0,64.0,8.4,626.0,Infinity Ward,T,11.0,0
5955,12531,Big Bang Mini,DS,2009.0,Shooter,SouthPeak Games,0.05,0.0,0.0,0.0,78.0,39.0,8.2,26.0,Arkedo Studio,E,7.0,0
5956,12536,Serious Sam II,XB,2005.0,Shooter,Take-Two Interactive,0.05,0.01,0.0,0.0,72.0,34.0,6.7,11.0,Croteam,M,11.0,0
5957,12538,Song of the Deep,XOne,2016.0,Action,Insomniac Games,0.05,0.0,0.0,0.01,66.0,12.0,6.9,20.0,Insomniac Games,E,0.0,0
5958,12544,Dead Rising 2: Off the Record,PC,2011.0,Action,Capcom,0.04,0.02,0.0,0.01,66.0,10.0,5.3,54.0,Capcom Vancouver,M,5.0,0
5959,12545,Flipnic: Ultimate Pinball,PS2,2003.0,Misc,Ubisoft,0.03,0.02,0.0,0.01,64.0,28.0,8.1,12.0,SCEI,E,13.0,0
5960,12553,The Witcher,PC,2007.0,Role-Playing,Atari,0.0,0.05,0.0,0.01,81.0,50.0,8.8,1116.0,CD Projekt Red Studio,M,9.0,0
5961,12570,Coded Arms: Contagion,PSP,2007.0,Shooter,Konami Digital Entertainment,0.05,0.0,0.0,0.01,56.0,20.0,6.6,28.0,Creat Studios,T,9.0,0
5962,12573,S.T.A.L.K.E.R.: Call of Pripyat,PC,2009.0,Shooter,Namco Bandai Games,0.0,0.05,0.0,0.01,80.0,44.0,8.7,602.0,GSC Game World,M,7.0,0
5963,12583,Create,PC,2010.0,Action,Electronic Arts,0.04,0.01,0.0,0.01,54.0,7.0,6.8,9.0,EA Bright Light,E,6.0,0
5964,12594,Commandos: Strike Force,PS2,2006.0,Shooter,Eidos Interactive,0.03,0.02,0.0,0.01,58.0,26.0,8.5,11.0,Pyro Studios,T,10.0,0
5965,12595,Mobile Suit Gundam: Gundam vs. Zeta Gundam,PS2,2004.0,Shooter,Namco Bandai Games,0.03,0.02,0.0,0.01,57.0,16.0,8.6,11.0,Capcom,T,12.0,0
5966,12598,Guilty Gear X: Advance Edition,GBA,2002.0,Fighting,Sammy Corporation,0.04,0.02,0.0,0.0,67.0,14.0,5.9,10.0,Arc System Works,T,14.0,0
5967,12601,Warriors of the Lost Empire,PSP,2007.0,Role-Playing,Mercury Games,0.05,0.0,0.0,0.0,52.0,6.0,7.4,12.0,Platinum Egg,T,9.0,0
5968,12605,Devil's Third,WiiU,2015.0,Action,Nintendo,0.04,0.02,0.0,0.01,43.0,54.0,6.5,283.0,Valhalla Game Studios,M,1.0,0
5969,12608,Star Trek: Tactical Assault,DS,2006.0,Strategy,Ubisoft,0.05,0.01,0.0,0.0,63.0,15.0,7.0,10.0,Quicksilver Software,E,10.0,0
5970,12609,Oddworld: Munch's Oddysee,GBA,2003.0,Platform,THQ,0.04,0.02,0.0,0.0,44.0,15.0,2.5,4.0,Art,E,13.0,0
5971,12621,Broken Sword: The Shadow of the Templars,GBA,2002.0,Adventure,BAM! Entertainment,0.04,0.02,0.0,0.0,80.0,17.0,7.8,10.0,Revolution Software,T,14.0,0
5972,12622,Resident Evil - Code: Veronica X,GC,2003.0,Action,Capcom,0.05,0.01,0.0,0.0,62.0,16.0,8.5,32.0,Nex Entertainment,M,13.0,0
5973,12628,Trapt,PS2,2005.0,Action,Tecmo Koei,0.03,0.02,0.0,0.01,60.0,36.0,7.9,14.0,Paon Corporation,M,11.0,0
5974,12630,Lord of Magna: Maiden Heaven,3DS,2014.0,Role-Playing,Marvelous Entertainment,0.0,0.0,0.06,0.0,68.0,16.0,7.8,36.0,Marvelous Inc.,T,2.0,0
5975,12634,Worms 3D,XB,2003.0,Strategy,Sega,0.04,0.01,0.0,0.0,69.0,20.0,8.4,10.0,Team 17,T,13.0,0
5976,12637,PoPoLoCrois,PSP,2005.0,Role-Playing,Ignition Entertainment,0.05,0.0,0.0,0.0,66.0,41.0,7.4,17.0,G-Artists,E,11.0,0
5977,12638,Dragon Rage,PS2,2001.0,Shooter,3DO,0.03,0.02,0.0,0.01,50.0,9.0,6.4,9.0,3DO,T,15.0,0
5978,12639,Theresia...,DS,2008.0,Adventure,Arc System Works,0.05,0.0,0.0,0.0,61.0,6.0,8.0,8.0,WorkJam,M,8.0,0
5979,12640,Sacred 2: Fallen Angel,PC,2008.0,Role-Playing,Ascaron Entertainment GmbH,0.0,0.05,0.0,0.01,71.0,41.0,6.9,203.0,"Ascaron Entertainment GmbH, Ascaron Entertainment",M,8.0,0
5980,12642,Adventure Time: The Secret of the Nameless Kingdom,X360,2014.0,Action,Little Orbit,0.0,0.05,0.0,0.0,58.0,5.0,7.5,4.0,WayForward,E10+,2.0,0
5981,12643,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,DS,2005.0,Action,Konami Digital Entertainment,0.05,0.0,0.0,0.0,58.0,10.0,7.0,5.0,Konami,E,11.0,0
5982,12646,Jumper: Griffin's Story,X360,2008.0,Action,Eidos Interactive,0.05,0.0,0.0,0.0,29.0,16.0,3.3,30.0,Red Tribe,T,8.0,0
5983,12652,Tron 2.0: Killer App,XB,2004.0,Action,Disney Interactive Studios,0.04,0.01,0.0,0.0,69.0,36.0,4.3,4.0,Climax Group,T,12.0,0
5984,12659,The Fast and the Furious,PS2,2006.0,Racing,Namco Bandai Games,0.03,0.02,0.0,0.01,59.0,22.0,6.6,24.0,Eutechnyx,T,10.0,0
5985,12669,Vampire Rain: Altered Species,PS3,2008.0,Action,Ignition Entertainment,0.05,0.0,0.0,0.0,30.0,15.0,3.5,36.0,Artoon,M,8.0,0
5986,12670,The History Channel: Battle for the Pacific,X360,2007.0,Shooter,Activision,0.05,0.0,0.0,0.0,35.0,11.0,6.1,21.0,Cauldron Ltd.,T,9.0,0
5987,12672,Racing Gears Advance,GBA,2004.0,Racing,Zoo Digital Publishing,0.04,0.02,0.0,0.0,83.0,17.0,8.9,9.0,"Orbital Media, Inc.",E,12.0,0
5988,12677,Toy Soldiers: War Chest,XOne,2015.0,Action,Ubisoft,0.05,0.0,0.0,0.01,60.0,14.0,8.4,50.0,Krome Studios,RP,1.0,0
5989,12679,Inversion,X360,2012.0,Shooter,Namco Bandai Games,0.03,0.02,0.0,0.01,53.0,51.0,6.5,72.0,Saber Interactive,M,4.0,0
5990,12682,Need for Speed: Shift,PC,2009.0,Racing,Electronic Arts,0.0,0.05,0.0,0.01,83.0,22.0,5.8,387.0,Slightly Mad Studios,E,7.0,0
5991,12683,Mercury Meltdown,PSP,2006.0,Action,Atari,0.05,0.0,0.0,0.01,78.0,36.0,7.8,8.0,Ignition Entertainment,E,10.0,0
5992,12684,Exist Archive: The Other Side of the Sky,PSV,2015.0,Role-Playing,Aksys Games,0.01,0.0,0.05,0.0,71.0,8.0,8.3,12.0,Tri-Ace,T,1.0,0
5993,12685,Zoo Tycoon 2,PC,2004.0,Strategy,Microsoft Game Studios,0.0,0.05,0.0,0.01,72.0,34.0,8.1,43.0,Blue Fang Games,E,12.0,0
